2.3	52.9763	1.58518	-0.0206507	0.688876
2.31	52.976	1.59207	-0.0207405	0.688873
2.32	52.9758	1.59896	-0.0208303	0.68887
2.33	52.9756	1.60585	-0.0209202	0.688867
2.34	52.9754	1.61274	-0.02101	0.688864
2.35	52.9752	1.61963	-0.0210999	0.688862
2.36	52.975	1.62652	-0.0211897	0.688859
2.37	52.9748	1.6334	-0.0212796	0.688856
2.38	52.9746	1.64029	-0.0213694	0.688853
2.39	52.9744	1.64718	-0.0214592	0.68885
2.4	52.9741	1.65407	-0.0215491	0.688847
2.41	52.9739	1.66096	-0.0216389	0.688844
2.42	52.9737	1.66785	-0.0217288	0.688841
2.43	52.9735	1.67474	-0.0218186	0.688838
2.44	52.9733	1.68162	-0.0219085	0.688835
2.45	52.9731	1.68851	-0.0219983	0.688832
2.46	52.9728	1.6954	-0.0220882	0.68883
2.47	52.9726	1.70229	-0.022178	0.688827
2.48	52.9724	1.70918	-0.0222679	0.688824
2.49	52.9722	1.71607	-0.0223577	0.688821
2.5	52.9719	1.72295	-0.0224476	0.688818
2.51	52.9717	1.72984	-0.0225375	0.688815
2.52	52.9715	1.73673	-0.0226273	0.688812
2.53	52.9713	1.74362	-0.0227172	0.688809
2.54	52.971	1.75051	-0.022807	0.688806
2.55	52.9708	1.75739	-0.0228969	0.688803
2.56	52.9706	1.76428	-0.0229867	0.6888
2.57	52.9704	1.77117	-0.0230766	0.688797
2.58	52.9701	1.77806	-0.0231665	0.688795
2.59	52.9699	1.78495	-0.0232563	0.688792
2.6	52.9697	1.79183	-0.0233462	0.688789
2.61	52.9694	1.79872	-0.023436	0.688786
2.62	52.9692	1.80561	-0.0235259	0.688783
2.63	52.969	1.8125	-0.0236158	0.68878
2.64	52.9687	1.81938	-0.0237056	0.688777
2.65	52.9685	1.82627	-0.0237955	0.688774
2.66	52.9682	1.83316	-0.0238854	0.688771
2.67	52.968	1.84005	-0.0239752	0.688768
2.68	52.9678	1.84694	-0.0240651	0.688765
2.69	52.9675	1.85382	-0.024155	0.688763
2.7	52.9673	1.86071	-0.0242448	0.68876
2.71	52.967	1.8676	-0.0243347	0.688757
2.72	52.9668	1.87449	-0.0244246	0.688754
2.73	52.9665	1.88137	-0.0245144	0.688751
2.74	52.9663	1.88826	-0.0246043	0.688748
2.75	52.9661	1.89515	-0.0246942	0.688745
2.76	52.9658	1.90204	-0.0247841	0.688742
2.77	52.9656	1.90892	-0.0248739	0.688739
2.78	52.9653	1.91581	-0.0249638	0.688736
2.79	52.9651	1.9227	-0.0250537	0.688733
